File,Class,DataType
source2654.txt,-1,orig
answer2654.txt,3.5,train
source2655.txt,-1,orig
answer2655.txt,3.5,train
source2656.txt,-1,orig
answer2656.txt,2.8,test
source2657.txt,-1,orig
answer2657.txt,3.1,train
source2658.txt,-1,orig
answer2658.txt,3.1,train
source2659.txt,-1,orig
answer2659.txt,4.7,test
source2660.txt,-1,orig
answer2660.txt,3.2,test
source2661.txt,-1,orig
answer2661.txt,4.5,test
source2662.txt,-1,orig
answer2662.txt,4,train
source2663.txt,-1,orig
answer2663.txt,4.3,test
source2664.txt,-1,orig
answer2664.txt,4.3,test
source2665.txt,-1,orig
answer2665.txt,4.3,test
source2666.txt,-1,orig
answer2666.txt,3.3,test
source2667.txt,-1,orig
answer2667.txt,4.3,train
source2668.txt,-1,orig
answer2668.txt,5,train
source2669.txt,-1,orig
answer2669.txt,3.8,train
source2670.txt,-1,orig
answer2670.txt,5,train
source2671.txt,-1,orig
answer2671.txt,3.3,train
source2672.txt,-1,orig
answer2672.txt,4.4,test
source2673.txt,-1,orig
answer2673.txt,3.4,train
source2674.txt,-1,orig
answer2674.txt,4.6,train
source2675.txt,-1,orig
answer2675.txt,2.9,train
source2676.txt,-1,orig
answer2676.txt,4.3,train
source2677.txt,-1,orig
answer2677.txt,4.8,train
source2678.txt,-1,orig
answer2678.txt,4.3,train
source2679.txt,-1,orig
answer2679.txt,4.5,train
source2680.txt,-1,orig
answer2680.txt,3.7,train
source2681.txt,-1,orig
answer2681.txt,3.65,train
source2682.txt,-1,orig
answer2682.txt,2.8,train
source2683.txt,-1,orig
answer2683.txt,3.4,test
source2684.txt,-1,orig
answer2684.txt,4.2,train
source2685.txt,-1,orig
answer2685.txt,3.5,test
source2686.txt,-1,orig
answer2686.txt,3,train
source2687.txt,-1,orig
answer2687.txt,4,train
source2688.txt,-1,orig
answer2688.txt,5,train
source2689.txt,-1,orig
answer2689.txt,3.2,test
source2690.txt,-1,orig
answer2690.txt,4.615,train
source2691.txt,-1,orig
answer2691.txt,3.565,test
source2692.txt,-1,orig
answer2692.txt,2.7,train
source2693.txt,-1,orig
answer2693.txt,2.6,test
source2694.txt,-1,orig
answer2694.txt,1.7,train
source2695.txt,-1,orig
answer2695.txt,1.6,test
source2696.txt,-1,orig
answer2696.txt,1.8,train
source2697.txt,-1,orig
answer2697.txt,2.1,train
source2698.txt,-1,orig
answer2698.txt,1.9,test
source2699.txt,-1,orig
answer2699.txt,4.9,test
source2700.txt,-1,orig
answer2700.txt,3.6,train
source2701.txt,-1,orig
answer2701.txt,4.8,train
source2702.txt,-1,orig
answer2702.txt,3.2,test
source2703.txt,-1,orig
answer2703.txt,3.4,test
source2704.txt,-1,orig
answer2704.txt,3,train
source2705.txt,-1,orig
answer2705.txt,3.5,train
source2706.txt,-1,orig
answer2706.txt,2.6,test
source2707.txt,-1,orig
answer2707.txt,3.6,train
source2708.txt,-1,orig
answer2708.txt,4.9,test
source2709.txt,-1,orig
answer2709.txt,3.8,test
source2710.txt,-1,orig
answer2710.txt,5,train
source2711.txt,-1,orig
answer2711.txt,3.6,test
source2712.txt,-1,orig
answer2712.txt,4.4,test
source2713.txt,-1,orig
answer2713.txt,2.8,test
source2714.txt,-1,orig
answer2714.txt,4.4,train
source2715.txt,-1,orig
answer2715.txt,3.6,test
source2716.txt,-1,orig
answer2716.txt,4.7,test
source2717.txt,-1,orig
answer2717.txt,4.7,train
source2718.txt,-1,orig
answer2718.txt,4.1,train
source2719.txt,-1,orig
answer2719.txt,4.7,test
source2720.txt,-1,orig
answer2720.txt,3,train
source2721.txt,-1,orig
answer2721.txt,4.1,train
source2722.txt,-1,orig
answer2722.txt,2.9,train
source2723.txt,-1,orig
answer2723.txt,4.3,train
source2724.txt,-1,orig
answer2724.txt,3.1,train
source2725.txt,-1,orig
answer2725.txt,4.165,test
source2726.txt,-1,orig
answer2726.txt,4,test
source2727.txt,-1,orig
answer2727.txt,3.3,train
source2728.txt,-1,orig
answer2728.txt,4.8,test
source2729.txt,-1,orig
answer2729.txt,3.4,train
source2730.txt,-1,orig
answer2730.txt,2.8,train
source2731.txt,-1,orig
answer2731.txt,3.3,train
source2732.txt,-1,orig
answer2732.txt,2.6,train
source2733.txt,-1,orig
answer2733.txt,3,test
source2734.txt,-1,orig
answer2734.txt,3.4,train
source2735.txt,-1,orig
answer2735.txt,4.9,test
source2736.txt,-1,orig
answer2736.txt,3.6,train
source2737.txt,-1,orig
answer2737.txt,3.515,test
source2738.txt,-1,orig
answer2738.txt,5,train
source2739.txt,-1,orig
answer2739.txt,3.2,test
source2740.txt,-1,orig
answer2740.txt,4.3,train
source2741.txt,-1,orig
answer2741.txt,3.1,train
source2742.txt,-1,orig
answer2742.txt,4.2,train
source2743.txt,-1,orig
answer2743.txt,3.8,train
source2744.txt,-1,orig
answer2744.txt,3.9,train
source2745.txt,-1,orig
answer2745.txt,4.2,train
source2746.txt,-1,orig
answer2746.txt,4.9,test
source2747.txt,-1,orig
answer2747.txt,3.8,test
source2748.txt,-1,orig
answer2748.txt,4.8,test
source2749.txt,-1,orig
answer2749.txt,3.8,train
source2750.txt,-1,orig
answer2750.txt,4.715,train
source2751.txt,-1,orig
answer2751.txt,2.6,test
source2752.txt,-1,orig
answer2752.txt,4.5,test
source2753.txt,-1,orig
answer2753.txt,3.6,train
source2754.txt,-1,orig
answer2754.txt,4.4,train
source2755.txt,-1,orig
answer2755.txt,5,train
source2756.txt,-1,orig
answer2756.txt,4.4,test
source2757.txt,-1,orig
answer2757.txt,4.8,train
source2758.txt,-1,orig
answer2758.txt,3.2,train
source2759.txt,-1,orig
answer2759.txt,4.4,test
source2760.txt,-1,orig
answer2760.txt,2.8,test
source2761.txt,-1,orig
answer2761.txt,4.5,train
source2762.txt,-1,orig
answer2762.txt,3.6,test
source2763.txt,-1,orig
answer2763.txt,4.6,train
source2764.txt,-1,orig
answer2764.txt,4.5,test
source2765.txt,-1,orig
answer2765.txt,2.8,train
source2766.txt,-1,orig
answer2766.txt,5,train
source2767.txt,-1,orig
answer2767.txt,3.335,test
source2768.txt,-1,orig
answer2768.txt,3.2,train
source2769.txt,-1,orig
answer2769.txt,2.7,train
source2770.txt,-1,orig
answer2770.txt,2.3,test
source2771.txt,-1,orig
answer2771.txt,1.6,test
source2772.txt,-1,orig
answer2772.txt,1.9,test
source2773.txt,-1,orig
answer2773.txt,4.9,train
source2774.txt,-1,orig
answer2774.txt,3.8,test
source2775.txt,-1,orig
answer2775.txt,4.7,train
source2776.txt,-1,orig
answer2776.txt,3.9,test
source2777.txt,-1,orig
answer2777.txt,4.3,train
source2778.txt,-1,orig
answer2778.txt,2.7,train
source2779.txt,-1,orig
answer2779.txt,4.1,train
source2780.txt,-1,orig
answer2780.txt,2.7,test
source2781.txt,-1,orig
answer2781.txt,4.4,train
source2782.txt,-1,orig
answer2782.txt,4.7,test
source2783.txt,-1,orig
answer2783.txt,3.6,train
source2784.txt,-1,orig
answer2784.txt,3.7,train
source2785.txt,-1,orig
answer2785.txt,4.5,test
source2786.txt,-1,orig
answer2786.txt,3.9,test
source2787.txt,-1,orig
answer2787.txt,2.4,train
source2788.txt,-1,orig
answer2788.txt,2.7,train
source2789.txt,-1,orig
answer2789.txt,2.2,test
source2790.txt,-1,orig
answer2790.txt,2.9,test
source2791.txt,-1,orig
answer2791.txt,2.4,test
source2792.txt,-1,orig
answer2792.txt,3.3,test
source2793.txt,-1,orig
answer2793.txt,4.9,train
source2794.txt,-1,orig
answer2794.txt,3.7,train
source2795.txt,-1,orig
answer2795.txt,5,train
source2796.txt,-1,orig
answer2796.txt,4.1,test
source2797.txt,-1,orig
answer2797.txt,4.4,test
source2798.txt,-1,orig
answer2798.txt,3.8,test
source2799.txt,-1,orig
answer2799.txt,4.4,test
source2800.txt,-1,orig
answer2800.txt,3.3,test
source2801.txt,-1,orig
answer2801.txt,4.1,test
source2802.txt,-1,orig
answer2802.txt,4.5,test
source2803.txt,-1,orig
answer2803.txt,3.8,train
source2804.txt,-1,orig
answer2804.txt,4.8,train
source2805.txt,-1,orig
answer2805.txt,3,train
source2806.txt,-1,orig
answer2806.txt,4.1,test
source2807.txt,-1,orig
answer2807.txt,2.2,test
source2808.txt,-1,orig
answer2808.txt,3.8,train
source2809.txt,-1,orig
answer2809.txt,4.3,test
source2810.txt,-1,orig
answer2810.txt,4.3,train
source2811.txt,-1,orig
answer2811.txt,5,train
source2812.txt,-1,orig
answer2812.txt,3.7,test
source2813.txt,-1,orig
answer2813.txt,4.3,test
source2814.txt,-1,orig
answer2814.txt,3.6,test
source2815.txt,-1,orig
answer2815.txt,3.9,test
source2816.txt,-1,orig
answer2816.txt,4.2,train
source2817.txt,-1,orig
answer2817.txt,4.4,train
source2818.txt,-1,orig
answer2818.txt,3,test
source2819.txt,-1,orig
answer2819.txt,4.2,train
source2820.txt,-1,orig
answer2820.txt,4.8,train
source2821.txt,-1,orig
answer2821.txt,3.9,test
source2822.txt,-1,orig
answer2822.txt,4.4,train
source2823.txt,-1,orig
answer2823.txt,3,train
source2824.txt,-1,orig
answer2824.txt,4.4,test
source2825.txt,-1,orig
answer2825.txt,3.3,test
source2826.txt,-1,orig
answer2826.txt,2.9,train
source2827.txt,-1,orig
answer2827.txt,3.6,train
source2828.txt,-1,orig
answer2828.txt,3.435,train
source2829.txt,-1,orig
answer2829.txt,4.6,train
source2830.txt,-1,orig
answer2830.txt,4.3,train
source2831.txt,-1,orig
answer2831.txt,4.5,train
source2832.txt,-1,orig
answer2832.txt,3.465,test
source2833.txt,-1,orig
answer2833.txt,3.7,train
source2834.txt,-1,orig
answer2834.txt,2.9,train
source2835.txt,-1,orig
answer2835.txt,3.8,test
source2836.txt,-1,orig
answer2836.txt,2.5,train
source2837.txt,-1,orig
answer2837.txt,4.1,test
source2838.txt,-1,orig
answer2838.txt,4.5,test
source2839.txt,-1,orig
answer2839.txt,4.4,test
source2840.txt,-1,orig
answer2840.txt,4.8,train
source2841.txt,-1,orig
answer2841.txt,3.3,train
source2842.txt,-1,orig
answer2842.txt,4.8,test
source2843.txt,-1,orig
answer2843.txt,3.4,test
source2844.txt,-1,orig
answer2844.txt,4.5,test
source2845.txt,-1,orig
answer2845.txt,3.5,train
source2846.txt,-1,orig
answer2846.txt,4.8,test
source2847.txt,-1,orig
answer2847.txt,4.3,train
source2848.txt,-1,orig
answer2848.txt,3.8,test
source2849.txt,-1,orig
answer2849.txt,4.9,train
source2850.txt,-1,orig
answer2850.txt,4.2,test
source2851.txt,-1,orig
answer2851.txt,5,test
source2852.txt,-1,orig
answer2852.txt,3.2,train
source2853.txt,-1,orig
answer2853.txt,4.6,test
source2854.txt,-1,orig
answer2854.txt,3.2,test
source2855.txt,-1,orig
answer2855.txt,5,test
source2856.txt,-1,orig
answer2856.txt,4.9,train
source2857.txt,-1,orig
answer2857.txt,4,train
source2858.txt,-1,orig
answer2858.txt,4.9,test
source2859.txt,-1,orig
answer2859.txt,4,test
source2860.txt,-1,orig
answer2860.txt,4.4,train
source2861.txt,-1,orig
answer2861.txt,4.2,test
source2862.txt,-1,orig
answer2862.txt,4.6,train
source2863.txt,-1,orig
answer2863.txt,3.8,test
source2864.txt,-1,orig
answer2864.txt,4.3,train
source2865.txt,-1,orig
answer2865.txt,4.6,train
source2866.txt,-1,orig
answer2866.txt,2.8,train
source2867.txt,-1,orig
answer2867.txt,4.9,test
source2868.txt,-1,orig
answer2868.txt,2.6,test
source2869.txt,-1,orig
answer2869.txt,4.7,train
source2870.txt,-1,orig
answer2870.txt,3.1,test
source2871.txt,-1,orig
answer2871.txt,4.6,train
source2872.txt,-1,orig
answer2872.txt,2.5,test
source2873.txt,-1,orig
answer2873.txt,4.7,train
source2874.txt,-1,orig
answer2874.txt,4.9,train
source2875.txt,-1,orig
answer2875.txt,4.3,train
source2876.txt,-1,orig
answer2876.txt,5,train
source2877.txt,-1,orig
answer2877.txt,4,train
source2878.txt,-1,orig
answer2878.txt,4.4,test
source2879.txt,-1,orig
answer2879.txt,3.1,train
source2880.txt,-1,orig
answer2880.txt,4.1,test
source2881.txt,-1,orig
answer2881.txt,4,train
source2882.txt,-1,orig
answer2882.txt,3.5,train
source2883.txt,-1,orig
answer2883.txt,4.8,train
source2884.txt,-1,orig
answer2884.txt,3,train
source2885.txt,-1,orig
answer2885.txt,4.2,train
source2886.txt,-1,orig
answer2886.txt,3.4,train
source2887.txt,-1,orig
answer2887.txt,3.4,test
source2888.txt,-1,orig
answer2888.txt,3.1,test
source2889.txt,-1,orig
answer2889.txt,3.7,test
source2890.txt,-1,orig
answer2890.txt,2.8,train
source2891.txt,-1,orig
answer2891.txt,3.8,test
source2892.txt,-1,orig
answer2892.txt,4.9,train
source2893.txt,-1,orig
answer2893.txt,4.7,test
source2894.txt,-1,orig
answer2894.txt,3.7,test
source2895.txt,-1,orig
answer2895.txt,2.5,train
source2896.txt,-1,orig
answer2896.txt,2.5,test
source2897.txt,-1,orig
answer2897.txt,2.4,train
source2898.txt,-1,orig
answer2898.txt,2.9,train
source2899.txt,-1,orig
answer2899.txt,3.4,test
source2900.txt,-1,orig
answer2900.txt,4.6,train
source2901.txt,-1,orig
answer2901.txt,3,train
source2902.txt,-1,orig
answer2902.txt,4.9,train
source2903.txt,-1,orig
answer2903.txt,3.7,train
source2904.txt,-1,orig
answer2904.txt,3.2,train
source2905.txt,-1,orig
answer2905.txt,4,test
source2906.txt,-1,orig
answer2906.txt,3.3,train
source2907.txt,-1,orig
answer2907.txt,2.8,test
source2908.txt,-1,orig
answer2908.txt,3.8,train
source2909.txt,-1,orig
answer2909.txt,3.3,test
source2910.txt,-1,orig
answer2910.txt,4,train
source2911.txt,-1,orig
answer2911.txt,5,test
source2912.txt,-1,orig
answer2912.txt,3.3,test
source2913.txt,-1,orig
answer2913.txt,5,test
source2914.txt,-1,orig
answer2914.txt,3.6,test
source2915.txt,-1,orig
answer2915.txt,4.3,test
source2916.txt,-1,orig
answer2916.txt,3.2,train
source2917.txt,-1,orig
answer2917.txt,4.7,train
source2918.txt,-1,orig
answer2918.txt,3.135,test
source2919.txt,-1,orig
answer2919.txt,4.3,test
source2920.txt,-1,orig
answer2920.txt,4.8,train
source2921.txt,-1,orig
answer2921.txt,4.5,train
source2922.txt,-1,orig
answer2922.txt,3.4,train
source2923.txt,-1,orig
answer2923.txt,3.8,train
source2924.txt,-1,orig
answer2924.txt,4,train
source2925.txt,-1,orig
answer2925.txt,4.7,train
source2926.txt,-1,orig
answer2926.txt,4.2,test
source2927.txt,-1,orig
answer2927.txt,4.5,test
source2928.txt,-1,orig
answer2928.txt,4.9,train
source2929.txt,-1,orig
answer2929.txt,3.3,train
source2930.txt,-1,orig
answer2930.txt,3.5,train
source2931.txt,-1,orig
answer2931.txt,4.8,train
source2932.txt,-1,orig
answer2932.txt,3.5,train
source2933.txt,-1,orig
answer2933.txt,4.7,train
source2934.txt,-1,orig
answer2934.txt,3.5,train
source2935.txt,-1,orig
answer2935.txt,4.6,train
source2936.txt,-1,orig
answer2936.txt,3.4,train
source2937.txt,-1,orig
answer2937.txt,4.1,test
source2938.txt,-1,orig
answer2938.txt,4.8,train
source2939.txt,-1,orig
answer2939.txt,4.6,test
source2940.txt,-1,orig
answer2940.txt,3.4,train
source2941.txt,-1,orig
answer2941.txt,3.9,train
source2942.txt,-1,orig
answer2942.txt,4.7,test
source2943.txt,-1,orig
answer2943.txt,2.8,test
source2944.txt,-1,orig
answer2944.txt,3.8,train
source2945.txt,-1,orig
answer2945.txt,3.4,train
source2946.txt,-1,orig
answer2946.txt,3.8,test
source2947.txt,-1,orig
answer2947.txt,2.8,train
source2948.txt,-1,orig
answer2948.txt,2.8,train
source2949.txt,-1,orig
answer2949.txt,3,test
source2950.txt,-1,orig
answer2950.txt,4.6,test
source2951.txt,-1,orig
answer2951.txt,3.7,test
source2952.txt,-1,orig
answer2952.txt,4.1,train
source2953.txt,-1,orig
answer2953.txt,3.7,train
source2954.txt,-1,orig
answer2954.txt,3.9,test
source2955.txt,-1,orig
answer2955.txt,2.1,test
source2956.txt,-1,orig
answer2956.txt,3.5,train
source2957.txt,-1,orig
answer2957.txt,3.2,test
source2958.txt,-1,orig
answer2958.txt,4,train
source2959.txt,-1,orig
answer2959.txt,3.3,train
source2960.txt,-1,orig
answer2960.txt,5,train
source2961.txt,-1,orig
answer2961.txt,4.2,train
source2962.txt,-1,orig
answer2962.txt,3.6,test
source2963.txt,-1,orig
answer2963.txt,3.6,test
source2964.txt,-1,orig
answer2964.txt,2.9,test
source2965.txt,-1,orig
answer2965.txt,2.3,train
source2966.txt,-1,orig
answer2966.txt,3.9,test
source2967.txt,-1,orig
answer2967.txt,5,test
source2968.txt,-1,orig
answer2968.txt,3.1,train
source2969.txt,-1,orig
answer2969.txt,4.6,test
source2970.txt,-1,orig
answer2970.txt,3.5,train
source2971.txt,-1,orig
answer2971.txt,3.4,test
source2972.txt,-1,orig
answer2972.txt,4.2,test
source2973.txt,-1,orig
answer2973.txt,3.3,train
source2974.txt,-1,orig
answer2974.txt,4.4,test
source2975.txt,-1,orig
answer2975.txt,4,test
source2976.txt,-1,orig
answer2976.txt,3.3,test
source2977.txt,-1,orig
answer2977.txt,4.3,train
source2978.txt,-1,orig
answer2978.txt,4.6,train
source2979.txt,-1,orig
answer2979.txt,3.5,train
source2980.txt,-1,orig
answer2980.txt,4.6,test
source2981.txt,-1,orig
answer2981.txt,3.5,train
source2982.txt,-1,orig
answer2982.txt,3.7,train
source2983.txt,-1,orig
answer2983.txt,3.1,test
source2984.txt,-1,orig
answer2984.txt,3.6,test
source2985.txt,-1,orig
answer2985.txt,2.1,train
source2986.txt,-1,orig
answer2986.txt,3.8,test
source2987.txt,-1,orig
answer2987.txt,4.6,train
source2988.txt,-1,orig
answer2988.txt,3.8,test
source2989.txt,-1,orig
answer2989.txt,4.7,test
source2990.txt,-1,orig
answer2990.txt,3.8,train
source2991.txt,-1,orig
answer2991.txt,4.4,test
source2992.txt,-1,orig
answer2992.txt,3.8,test
source2993.txt,-1,orig
answer2993.txt,4.1,test
source2994.txt,-1,orig
answer2994.txt,4.1,train
source2995.txt,-1,orig
answer2995.txt,4.3,test
source2996.txt,-1,orig
answer2996.txt,3.6,test
source2997.txt,-1,orig
answer2997.txt,5,test
source2998.txt,-1,orig
answer2998.txt,3.2,train
source2999.txt,-1,orig
answer2999.txt,4.6,test
source3000.txt,-1,orig
answer3000.txt,3.8,train
source3001.txt,-1,orig
answer3001.txt,4.4,train
source3002.txt,-1,orig
answer3002.txt,4,test
source3003.txt,-1,orig
answer3003.txt,4.5,train
source3004.txt,-1,orig
answer3004.txt,3.1,train
source3005.txt,-1,orig
answer3005.txt,4.8,test
source3006.txt,-1,orig
answer3006.txt,3.4,test
source3007.txt,-1,orig
answer3007.txt,3.7,train
source3008.txt,-1,orig
answer3008.txt,4.2,train
source3009.txt,-1,orig
answer3009.txt,4,test
source3010.txt,-1,orig
answer3010.txt,3,train
source3011.txt,-1,orig
answer3011.txt,4.4,train
source3012.txt,-1,orig
answer3012.txt,5,test
source3013.txt,-1,orig
answer3013.txt,3.2,test
source3014.txt,-1,orig
answer3014.txt,5,test
source3015.txt,-1,orig
answer3015.txt,3.1,train
source3016.txt,-1,orig
answer3016.txt,5,test
source3017.txt,-1,orig
answer3017.txt,3.6,test
source3018.txt,-1,orig
answer3018.txt,4.5,test
source3019.txt,-1,orig
answer3019.txt,3.7,test
source3020.txt,-1,orig
answer3020.txt,4.5,train
source3021.txt,-1,orig
answer3021.txt,4.65,test
source3022.txt,-1,orig
answer3022.txt,4.7,train
source3023.txt,-1,orig
answer3023.txt,4.3,train
source3024.txt,-1,orig
answer3024.txt,4.9,test
source3025.txt,-1,orig
answer3025.txt,3.6,test
source3026.txt,-1,orig
answer3026.txt,4.2,train
source3027.txt,-1,orig
answer3027.txt,3.6,test
source3028.txt,-1,orig
answer3028.txt,4.1,test
source3029.txt,-1,orig
answer3029.txt,3.8,train
source3030.txt,-1,orig
answer3030.txt,4.2,train
source3031.txt,-1,orig
answer3031.txt,4.4,test
source3032.txt,-1,orig
answer3032.txt,5,train
source3033.txt,-1,orig
answer3033.txt,3.6,train
source3034.txt,-1,orig
answer3034.txt,4.9,train
source3035.txt,-1,orig
answer3035.txt,4.1,test
source3036.txt,-1,orig
answer3036.txt,4.8,test
source3037.txt,-1,orig
answer3037.txt,3.8,test
source3038.txt,-1,orig
answer3038.txt,4.3,test
source3039.txt,-1,orig
answer3039.txt,3.7,test
source3040.txt,-1,orig
answer3040.txt,4.6,train
source3041.txt,-1,orig
answer3041.txt,4.9,test
source3042.txt,-1,orig
answer3042.txt,3.9,train
source3043.txt,-1,orig
answer3043.txt,4.7,test
source3044.txt,-1,orig
answer3044.txt,3,test
source3045.txt,-1,orig
answer3045.txt,2.9,test
source3046.txt,-1,orig
answer3046.txt,3.1,train
source3047.txt,-1,orig
answer3047.txt,3,test
source3048.txt,-1,orig
answer3048.txt,2.4,test
source3049.txt,-1,orig
answer3049.txt,2.8,test
source3050.txt,-1,orig
answer3050.txt,4.1,test
source3051.txt,-1,orig
answer3051.txt,3.6,test
source3052.txt,-1,orig
answer3052.txt,4.5,train
source3053.txt,-1,orig
answer3053.txt,3.6,train
source3054.txt,-1,orig
answer3054.txt,3.5,test
source3055.txt,-1,orig
answer3055.txt,3,train
source3056.txt,-1,orig
answer3056.txt,2.9,test
source3057.txt,-1,orig
answer3057.txt,2.935,test
source3058.txt,-1,orig
answer3058.txt,3.5,train
source3059.txt,-1,orig
answer3059.txt,3.1,test
source3060.txt,-1,orig
answer3060.txt,3.4,train
source3061.txt,-1,orig
answer3061.txt,5,test
source3062.txt,-1,orig
answer3062.txt,2.5,train
source3063.txt,-1,orig
answer3063.txt,4.7,test
source3064.txt,-1,orig
answer3064.txt,1.7,test
source3065.txt,-1,orig
answer3065.txt,4.3,test
source3066.txt,-1,orig
answer3066.txt,2.3,train
source3067.txt,-1,orig
answer3067.txt,4.65,test
source3068.txt,-1,orig
answer3068.txt,4.9,test
source3069.txt,-1,orig
answer3069.txt,3.3,train
source3070.txt,-1,orig
answer3070.txt,4.4,train
source3071.txt,-1,orig
answer3071.txt,3.2,test
source3072.txt,-1,orig
answer3072.txt,4.4,test
source3073.txt,-1,orig
answer3073.txt,4.2,train
source3074.txt,-1,orig
answer3074.txt,4.55,test
source3075.txt,-1,orig
answer3075.txt,3.3,test
source3076.txt,-1,orig
answer3076.txt,4.7,test
source3077.txt,-1,orig
answer3077.txt,4.6,test
source3078.txt,-1,orig
answer3078.txt,3.5,test
source3079.txt,-1,orig
answer3079.txt,4.9,test
source3080.txt,-1,orig
answer3080.txt,3.8,train
source3081.txt,-1,orig
answer3081.txt,4.6,train
source3082.txt,-1,orig
answer3082.txt,3.1,train
source3083.txt,-1,orig
answer3083.txt,4.3,test
source3084.txt,-1,orig
answer3084.txt,3.8,test
source3085.txt,-1,orig
answer3085.txt,4.4,train
source3086.txt,-1,orig
answer3086.txt,4.9,test
source3087.txt,-1,orig
answer3087.txt,3,test
source3088.txt,-1,orig
answer3088.txt,4.9,train
source3089.txt,-1,orig
answer3089.txt,3.3,train
source3090.txt,-1,orig
answer3090.txt,2.3,test
source3091.txt,-1,orig
answer3091.txt,2.7,train
source3092.txt,-1,orig
answer3092.txt,2.5,test
source3093.txt,-1,orig
answer3093.txt,2.8,train
source3094.txt,-1,orig
answer3094.txt,2.5,test
source3095.txt,-1,orig
answer3095.txt,4.365,test
source3096.txt,-1,orig
answer3096.txt,4.265,test
source3097.txt,-1,orig
answer3097.txt,3.1,test
source3098.txt,-1,orig
answer3098.txt,4.3,test
source3099.txt,-1,orig
answer3099.txt,3.5,train
source3100.txt,-1,orig
answer3100.txt,3.2,test
source3101.txt,-1,orig
answer3101.txt,3.2,test
source3102.txt,-1,orig
answer3102.txt,3.6,train
source3103.txt,-1,orig
answer3103.txt,3.4,test
source3104.txt,-1,orig
answer3104.txt,3.2,test
source3105.txt,-1,orig
answer3105.txt,3.8,test
source3106.txt,-1,orig
answer3106.txt,4.5,test
source3107.txt,-1,orig
answer3107.txt,4.3,test
source3108.txt,-1,orig
answer3108.txt,5,test
source3109.txt,-1,orig
answer3109.txt,3.1,train
source3110.txt,-1,orig
answer3110.txt,3.8,test
source3111.txt,-1,orig
answer3111.txt,3,test
source3112.txt,-1,orig
answer3112.txt,3.9,train
source3113.txt,-1,orig
answer3113.txt,3.5,test
source3114.txt,-1,orig
answer3114.txt,4.2,test
source3115.txt,-1,orig
answer3115.txt,4.9,train
source3116.txt,-1,orig
answer3116.txt,3.9,train
source3117.txt,-1,orig
answer3117.txt,5,train
source3118.txt,-1,orig
answer3118.txt,3.5,test
source3119.txt,-1,orig
answer3119.txt,3.4,test
source3120.txt,-1,orig
answer3120.txt,3.9,train
source3121.txt,-1,orig
answer3121.txt,3.1,train
source3122.txt,-1,orig
answer3122.txt,3.4,test
source3123.txt,-1,orig
answer3123.txt,3.4,train
source3124.txt,-1,orig
answer3124.txt,3.7,train
source3125.txt,-1,orig
answer3125.txt,3.7,train
source3126.txt,-1,orig
answer3126.txt,4.5,test
source3127.txt,-1,orig
answer3127.txt,3.1,test
source3128.txt,-1,orig
answer3128.txt,5,test
source3129.txt,-1,orig
answer3129.txt,4.3,train
source3130.txt,-1,orig
answer3130.txt,4.7,test
source3131.txt,-1,orig
answer3131.txt,3.6,test
source3132.txt,-1,orig
answer3132.txt,4,test
source3133.txt,-1,orig
answer3133.txt,2.8,train
source3134.txt,-1,orig
answer3134.txt,4.2,test
source3135.txt,-1,orig
answer3135.txt,4.9,test
source3136.txt,-1,orig
answer3136.txt,3.1,test
source3137.txt,-1,orig
answer3137.txt,4.8,test
source3138.txt,-1,orig
answer3138.txt,4.4,test
source3139.txt,-1,orig
answer3139.txt,4.2,test
source3140.txt,-1,orig
answer3140.txt,3.8,train
source3141.txt,-1,orig
answer3141.txt,4.5,train
source3142.txt,-1,orig
answer3142.txt,3.3,test
source3143.txt,-1,orig
answer3143.txt,4.7,test
source3144.txt,-1,orig
answer3144.txt,4.9,test
source3145.txt,-1,orig
answer3145.txt,4.9,train
source3146.txt,-1,orig
answer3146.txt,3.9,train
source3147.txt,-1,orig
answer3147.txt,3.1,test
source3148.txt,-1,orig
answer3148.txt,1.7,test
source3149.txt,-1,orig
answer3149.txt,3,test
source3150.txt,-1,orig
answer3150.txt,2.1,train
source3151.txt,-1,orig
answer3151.txt,3,test
source3152.txt,-1,orig
answer3152.txt,5,test
source3153.txt,-1,orig
answer3153.txt,4,test
source3154.txt,-1,orig
answer3154.txt,4.9,test
source3155.txt,-1,orig
answer3155.txt,3.9,test
source3156.txt,-1,orig
answer3156.txt,4.4,test
source3157.txt,-1,orig
answer3157.txt,3.4,test
source3158.txt,-1,orig
answer3158.txt,4.7,train
source3159.txt,-1,orig
answer3159.txt,4.1,train
source3160.txt,-1,orig
answer3160.txt,4.6,train
source3161.txt,-1,orig
answer3161.txt,4.9,train
source3162.txt,-1,orig
answer3162.txt,3.6,test
source3163.txt,-1,orig
answer3163.txt,4.9,test
source3164.txt,-1,orig
answer3164.txt,3.6,test
source3165.txt,-1,orig
answer3165.txt,4.9,test
source3166.txt,-1,orig
answer3166.txt,3.7,train
source3167.txt,-1,orig
answer3167.txt,4.6,test
source3168.txt,-1,orig
answer3168.txt,3.3,test
source3169.txt,-1,orig
answer3169.txt,4.8,test
source3170.txt,-1,orig
answer3170.txt,4.8,test
source3171.txt,-1,orig
answer3171.txt,2.6,train
source3172.txt,-1,orig
answer3172.txt,4.8,train
source3173.txt,-1,orig
answer3173.txt,2.4,test
source3174.txt,-1,orig
answer3174.txt,4.6,test
source3175.txt,-1,orig
answer3175.txt,4,train
source3176.txt,-1,orig
