File,Class,DataType
source1106.txt,-1,orig
answer1106.txt,neutral,test
source1107.txt,-1,orig
answer1107.txt,entailment,test
source1108.txt,-1,orig
answer1108.txt,contradiction,train
source1109.txt,-1,orig
answer1109.txt,entailment,test
source1110.txt,-1,orig
answer1110.txt,contradiction,test
source1111.txt,-1,orig
answer1111.txt,neutral,train
source1112.txt,-1,orig
answer1112.txt,entailment,train
source1113.txt,-1,orig
answer1113.txt,contradiction,test
source1114.txt,-1,orig
answer1114.txt,contradiction,test
source1115.txt,-1,orig
answer1115.txt,neutral,test
source1116.txt,-1,orig
answer1116.txt,neutral,train
source1117.txt,-1,orig
answer1117.txt,neutral,test
source1118.txt,-1,orig
answer1118.txt,neutral,train
source1119.txt,-1,orig
answer1119.txt,neutral,test
source1120.txt,-1,orig
answer1120.txt,neutral,train
source1121.txt,-1,orig
answer1121.txt,neutral,test
source1122.txt,-1,orig
answer1122.txt,entailment,test
source1123.txt,-1,orig
answer1123.txt,contradiction,test
source1124.txt,-1,orig
answer1124.txt,entailment,test
source1125.txt,-1,orig
answer1125.txt,contradiction,test
source1126.txt,-1,orig
answer1126.txt,neutral,test
source1127.txt,-1,orig
answer1127.txt,neutral,test
source1128.txt,-1,orig
answer1128.txt,neutral,train
source1129.txt,-1,orig
answer1129.txt,neutral,test
source1130.txt,-1,orig
answer1130.txt,neutral,train
source1131.txt,-1,orig
answer1131.txt,entailment,test
source1132.txt,-1,orig
answer1132.txt,contradiction,train
source1133.txt,-1,orig
answer1133.txt,entailment,test
source1134.txt,-1,orig
answer1134.txt,contradiction,test
source1135.txt,-1,orig
answer1135.txt,neutral,test
source1136.txt,-1,orig
answer1136.txt,neutral,train
source1137.txt,-1,orig
answer1137.txt,neutral,train
source1138.txt,-1,orig
answer1138.txt,neutral,train
source1139.txt,-1,orig
answer1139.txt,neutral,test
source1140.txt,-1,orig
answer1140.txt,entailment,train
source1141.txt,-1,orig
answer1141.txt,contradiction,test
source1142.txt,-1,orig
answer1142.txt,entailment,test
source1143.txt,-1,orig
answer1143.txt,neutral,test
source1144.txt,-1,orig
answer1144.txt,neutral,train
source1145.txt,-1,orig
answer1145.txt,neutral,train
source1146.txt,-1,orig
answer1146.txt,neutral,test
source1147.txt,-1,orig
answer1147.txt,neutral,test
source1148.txt,-1,orig
answer1148.txt,entailment,train
source1149.txt,-1,orig
answer1149.txt,entailment,test
source1150.txt,-1,orig
answer1150.txt,contradiction,train
source1151.txt,-1,orig
answer1151.txt,entailment,test
source1152.txt,-1,orig
answer1152.txt,contradiction,train
source1153.txt,-1,orig
answer1153.txt,neutral,train
source1154.txt,-1,orig
answer1154.txt,neutral,test
source1155.txt,-1,orig
answer1155.txt,neutral,test
source1156.txt,-1,orig
answer1156.txt,neutral,test
source1157.txt,-1,orig
answer1157.txt,neutral,test
source1158.txt,-1,orig
answer1158.txt,neutral,train
source1159.txt,-1,orig
answer1159.txt,contradiction,test
source1160.txt,-1,orig
answer1160.txt,neutral,train
source1161.txt,-1,orig
answer1161.txt,contradiction,train
source1162.txt,-1,orig
answer1162.txt,neutral,train
source1163.txt,-1,orig
answer1163.txt,neutral,train
source1164.txt,-1,orig
answer1164.txt,neutral,test
source1165.txt,-1,orig
answer1165.txt,neutral,train
source1166.txt,-1,orig
answer1166.txt,neutral,test
source1167.txt,-1,orig
answer1167.txt,entailment,train
source1168.txt,-1,orig
answer1168.txt,neutral,test
source1169.txt,-1,orig
answer1169.txt,entailment,test
source1170.txt,-1,orig
answer1170.txt,neutral,test
source1171.txt,-1,orig
answer1171.txt,entailment,train
source1172.txt,-1,orig
answer1172.txt,neutral,test
source1173.txt,-1,orig
answer1173.txt,entailment,train
source1174.txt,-1,orig
answer1174.txt,neutral,train
source1175.txt,-1,orig
answer1175.txt,entailment,train
source1176.txt,-1,orig
answer1176.txt,entailment,train
source1177.txt,-1,orig
answer1177.txt,contradiction,train
source1178.txt,-1,orig
answer1178.txt,entailment,train
source1179.txt,-1,orig
answer1179.txt,neutral,train
source1180.txt,-1,orig
answer1180.txt,contradiction,test
source1181.txt,-1,orig
answer1181.txt,neutral,test
source1182.txt,-1,orig
answer1182.txt,neutral,test
source1183.txt,-1,orig
answer1183.txt,neutral,train
source1184.txt,-1,orig
answer1184.txt,neutral,test
source1185.txt,-1,orig
answer1185.txt,neutral,train
source1186.txt,-1,orig
answer1186.txt,neutral,test
source1187.txt,-1,orig
answer1187.txt,neutral,test
source1188.txt,-1,orig
answer1188.txt,neutral,train
source1189.txt,-1,orig
answer1189.txt,entailment,train
source1190.txt,-1,orig
answer1190.txt,contradiction,train
source1191.txt,-1,orig
answer1191.txt,entailment,test
source1192.txt,-1,orig
answer1192.txt,contradiction,test
source1193.txt,-1,orig
answer1193.txt,neutral,test
source1194.txt,-1,orig
answer1194.txt,neutral,test
source1195.txt,-1,orig
answer1195.txt,neutral,train
source1196.txt,-1,orig
answer1196.txt,neutral,train
source1197.txt,-1,orig
answer1197.txt,neutral,train
source1198.txt,-1,orig
answer1198.txt,neutral,train
source1199.txt,-1,orig
answer1199.txt,contradiction,test
source1200.txt,-1,orig
answer1200.txt,entailment,test
source1201.txt,-1,orig
answer1201.txt,contradiction,test
source1202.txt,-1,orig
answer1202.txt,neutral,train
source1203.txt,-1,orig
answer1203.txt,contradiction,test
source1204.txt,-1,orig
answer1204.txt,neutral,train
source1205.txt,-1,orig
answer1205.txt,neutral,train
source1206.txt,-1,orig
answer1206.txt,neutral,test
source1207.txt,-1,orig
answer1207.txt,entailment,test
source1208.txt,-1,orig
answer1208.txt,contradiction,test
source1209.txt,-1,orig
answer1209.txt,entailment,test
source1210.txt,-1,orig
answer1210.txt,contradiction,train
source1211.txt,-1,orig
answer1211.txt,neutral,train
source1212.txt,-1,orig
answer1212.txt,neutral,test
source1213.txt,-1,orig
answer1213.txt,neutral,train
source1214.txt,-1,orig
answer1214.txt,neutral,test
source1215.txt,-1,orig
answer1215.txt,neutral,train
source1216.txt,-1,orig
answer1216.txt,entailment,test
source1217.txt,-1,orig
answer1217.txt,contradiction,test
source1218.txt,-1,orig
answer1218.txt,entailment,test
source1219.txt,-1,orig
answer1219.txt,contradiction,train
source1220.txt,-1,orig
answer1220.txt,neutral,train
source1221.txt,-1,orig
answer1221.txt,neutral,test
source1222.txt,-1,orig
answer1222.txt,neutral,train
source1223.txt,-1,orig
answer1223.txt,neutral,train
source1224.txt,-1,orig
answer1224.txt,neutral,train
source1225.txt,-1,orig
answer1225.txt,entailment,train
source1226.txt,-1,orig
answer1226.txt,contradiction,test
source1227.txt,-1,orig
answer1227.txt,neutral,train
source1228.txt,-1,orig
answer1228.txt,contradiction,test
source1229.txt,-1,orig
answer1229.txt,neutral,train
source1230.txt,-1,orig
answer1230.txt,neutral,test
source1231.txt,-1,orig
answer1231.txt,neutral,train
source1232.txt,-1,orig
answer1232.txt,neutral,train
source1233.txt,-1,orig
answer1233.txt,neutral,test
source1234.txt,-1,orig
answer1234.txt,entailment,train
source1235.txt,-1,orig
answer1235.txt,contradiction,test
source1236.txt,-1,orig
answer1236.txt,entailment,test
source1237.txt,-1,orig
answer1237.txt,neutral,test
source1238.txt,-1,orig
answer1238.txt,neutral,train
source1239.txt,-1,orig
answer1239.txt,neutral,test
source1240.txt,-1,orig
answer1240.txt,neutral,test
source1241.txt,-1,orig
answer1241.txt,neutral,test
source1242.txt,-1,orig
answer1242.txt,neutral,train
source1243.txt,-1,orig
answer1243.txt,entailment,test
source1244.txt,-1,orig
answer1244.txt,contradiction,test
source1245.txt,-1,orig
answer1245.txt,entailment,test
source1246.txt,-1,orig
answer1246.txt,contradiction,test
source1247.txt,-1,orig
answer1247.txt,entailment,test
source1248.txt,-1,orig
answer1248.txt,contradiction,test
source1249.txt,-1,orig
answer1249.txt,entailment,train
source1250.txt,-1,orig
answer1250.txt,contradiction,test
source1251.txt,-1,orig
answer1251.txt,entailment,train
source1252.txt,-1,orig
answer1252.txt,neutral,test
source1253.txt,-1,orig
answer1253.txt,contradiction,train
source1254.txt,-1,orig
answer1254.txt,neutral,train
source1255.txt,-1,orig
answer1255.txt,contradiction,test
source1256.txt,-1,orig
answer1256.txt,neutral,train
source1257.txt,-1,orig
answer1257.txt,neutral,train
source1258.txt,-1,orig
answer1258.txt,neutral,train
source1259.txt,-1,orig
answer1259.txt,neutral,train
source1260.txt,-1,orig
answer1260.txt,neutral,test
source1261.txt,-1,orig
answer1261.txt,neutral,test
source1262.txt,-1,orig
answer1262.txt,contradiction,test
source1263.txt,-1,orig
answer1263.txt,entailment,train
source1264.txt,-1,orig
answer1264.txt,contradiction,test
source1265.txt,-1,orig
answer1265.txt,neutral,train
source1266.txt,-1,orig
answer1266.txt,neutral,train
source1267.txt,-1,orig
answer1267.txt,neutral,train
source1268.txt,-1,orig
answer1268.txt,neutral,test
source1269.txt,-1,orig
answer1269.txt,neutral,test
source1270.txt,-1,orig
answer1270.txt,entailment,train
source1271.txt,-1,orig
answer1271.txt,contradiction,test
source1272.txt,-1,orig
answer1272.txt,entailment,test
source1273.txt,-1,orig
answer1273.txt,neutral,test
source1274.txt,-1,orig
answer1274.txt,neutral,train
source1275.txt,-1,orig
answer1275.txt,entailment,train
source1276.txt,-1,orig
answer1276.txt,neutral,train
source1277.txt,-1,orig
answer1277.txt,contradiction,train
source1278.txt,-1,orig
answer1278.txt,neutral,test
source1279.txt,-1,orig
answer1279.txt,entailment,test
source1280.txt,-1,orig
answer1280.txt,contradiction,train
source1281.txt,-1,orig
answer1281.txt,neutral,test
source1282.txt,-1,orig
answer1282.txt,entailment,test
source1283.txt,-1,orig
answer1283.txt,contradiction,test
source1284.txt,-1,orig
answer1284.txt,neutral,test
source1285.txt,-1,orig
answer1285.txt,neutral,train
source1286.txt,-1,orig
answer1286.txt,neutral,train
source1287.txt,-1,orig
answer1287.txt,neutral,test
source1288.txt,-1,orig
answer1288.txt,neutral,train
source1289.txt,-1,orig
answer1289.txt,neutral,test
source1290.txt,-1,orig
answer1290.txt,neutral,test
source1291.txt,-1,orig
answer1291.txt,neutral,train
source1292.txt,-1,orig
answer1292.txt,entailment,test
source1293.txt,-1,orig
answer1293.txt,contradiction,test
source1294.txt,-1,orig
answer1294.txt,entailment,train
source1295.txt,-1,orig
answer1295.txt,contradiction,test
source1296.txt,-1,orig
answer1296.txt,neutral,test
source1297.txt,-1,orig
answer1297.txt,neutral,test
source1298.txt,-1,orig
answer1298.txt,neutral,test
source1299.txt,-1,orig
answer1299.txt,neutral,test
source1300.txt,-1,orig
answer1300.txt,neutral,train
source1301.txt,-1,orig
answer1301.txt,entailment,train
source1302.txt,-1,orig
answer1302.txt,neutral,train
source1303.txt,-1,orig
answer1303.txt,neutral,test
source1304.txt,-1,orig
answer1304.txt,entailment,train
source1305.txt,-1,orig
answer1305.txt,contradiction,test
source1306.txt,-1,orig
answer1306.txt,neutral,test
source1307.txt,-1,orig
answer1307.txt,entailment,test
source1308.txt,-1,orig
answer1308.txt,contradiction,test
source1309.txt,-1,orig
answer1309.txt,neutral,train
source1310.txt,-1,orig
answer1310.txt,neutral,test
source1311.txt,-1,orig
answer1311.txt,neutral,train
source1312.txt,-1,orig
answer1312.txt,neutral,train
source1313.txt,-1,orig
answer1313.txt,entailment,test
source1314.txt,-1,orig
answer1314.txt,entailment,test
source1315.txt,-1,orig
answer1315.txt,contradiction,test
source1316.txt,-1,orig
answer1316.txt,entailment,train
source1317.txt,-1,orig
answer1317.txt,neutral,test
source1318.txt,-1,orig
answer1318.txt,entailment,train
source1319.txt,-1,orig
answer1319.txt,neutral,train
source1320.txt,-1,orig
answer1320.txt,entailment,test
source1321.txt,-1,orig
answer1321.txt,neutral,test
source1322.txt,-1,orig
answer1322.txt,entailment,test
source1323.txt,-1,orig
answer1323.txt,entailment,test
source1324.txt,-1,orig
answer1324.txt,contradiction,train
source1325.txt,-1,orig
answer1325.txt,entailment,train
source1326.txt,-1,orig
answer1326.txt,contradiction,test
source1327.txt,-1,orig
answer1327.txt,neutral,train
source1328.txt,-1,orig
answer1328.txt,neutral,train
source1329.txt,-1,orig
answer1329.txt,neutral,train
source1330.txt,-1,orig
answer1330.txt,contradiction,test
source1331.txt,-1,orig
answer1331.txt,entailment,test
source1332.txt,-1,orig
answer1332.txt,neutral,test
source1333.txt,-1,orig
answer1333.txt,contradiction,train
source1334.txt,-1,orig
answer1334.txt,entailment,test
source1335.txt,-1,orig
answer1335.txt,contradiction,train
source1336.txt,-1,orig
answer1336.txt,entailment,test
source1337.txt,-1,orig
answer1337.txt,neutral,train
source1338.txt,-1,orig
answer1338.txt,neutral,train
source1339.txt,-1,orig
answer1339.txt,contradiction,test
source1340.txt,-1,orig
answer1340.txt,entailment,test
source1341.txt,-1,orig
answer1341.txt,entailment,train
source1342.txt,-1,orig
answer1342.txt,neutral,train
source1343.txt,-1,orig
answer1343.txt,entailment,test
source1344.txt,-1,orig
answer1344.txt,contradiction,train
source1345.txt,-1,orig
answer1345.txt,entailment,test
source1346.txt,-1,orig
answer1346.txt,contradiction,test
source1347.txt,-1,orig
answer1347.txt,entailment,test
source1348.txt,-1,orig
answer1348.txt,neutral,train
source1349.txt,-1,orig
answer1349.txt,entailment,test
source1350.txt,-1,orig
answer1350.txt,entailment,test
source1351.txt,-1,orig
answer1351.txt,entailment,test
source1352.txt,-1,orig
answer1352.txt,contradiction,test
source1353.txt,-1,orig
answer1353.txt,neutral,train
source1354.txt,-1,orig
answer1354.txt,contradiction,train
source1355.txt,-1,orig
answer1355.txt,entailment,train
source1356.txt,-1,orig
answer1356.txt,neutral,test
source1357.txt,-1,orig
answer1357.txt,entailment,test
source1358.txt,-1,orig
answer1358.txt,entailment,train
source1359.txt,-1,orig
answer1359.txt,contradiction,test
source1360.txt,-1,orig
answer1360.txt,entailment,train
source1361.txt,-1,orig
answer1361.txt,contradiction,train
source1362.txt,-1,orig
answer1362.txt,neutral,train
source1363.txt,-1,orig
answer1363.txt,contradiction,train
source1364.txt,-1,orig
answer1364.txt,neutral,test
source1365.txt,-1,orig
answer1365.txt,contradiction,test
source1366.txt,-1,orig
answer1366.txt,neutral,train
source1367.txt,-1,orig
answer1367.txt,entailment,train
source1368.txt,-1,orig
answer1368.txt,contradiction,train
source1369.txt,-1,orig
answer1369.txt,entailment,train
source1370.txt,-1,orig
answer1370.txt,contradiction,train
source1371.txt,-1,orig
answer1371.txt,neutral,train
source1372.txt,-1,orig
answer1372.txt,neutral,train
source1373.txt,-1,orig
answer1373.txt,neutral,test
source1374.txt,-1,orig
answer1374.txt,neutral,test
source1375.txt,-1,orig
answer1375.txt,neutral,test
source1376.txt,-1,orig
answer1376.txt,entailment,test
source1377.txt,-1,orig
answer1377.txt,neutral,test
source1378.txt,-1,orig
answer1378.txt,neutral,train
source1379.txt,-1,orig
answer1379.txt,contradiction,test
source1380.txt,-1,orig
answer1380.txt,neutral,test
source1381.txt,-1,orig
answer1381.txt,neutral,train
source1382.txt,-1,orig
answer1382.txt,neutral,train
source1383.txt,-1,orig
answer1383.txt,neutral,test
source1384.txt,-1,orig
answer1384.txt,neutral,test
source1385.txt,-1,orig
answer1385.txt,entailment,train
source1386.txt,-1,orig
answer1386.txt,entailment,train
source1387.txt,-1,orig
answer1387.txt,neutral,train
source1388.txt,-1,orig
answer1388.txt,contradiction,test
source1389.txt,-1,orig
answer1389.txt,neutral,train
source1390.txt,-1,orig
answer1390.txt,neutral,train
source1391.txt,-1,orig
answer1391.txt,neutral,train
source1392.txt,-1,orig
answer1392.txt,neutral,train
source1393.txt,-1,orig
answer1393.txt,neutral,test
source1394.txt,-1,orig
answer1394.txt,entailment,train
source1395.txt,-1,orig
answer1395.txt,neutral,test
source1396.txt,-1,orig
answer1396.txt,entailment,train
source1397.txt,-1,orig
answer1397.txt,contradiction,train
source1398.txt,-1,orig
answer1398.txt,entailment,test
source1399.txt,-1,orig
answer1399.txt,contradiction,train
source1400.txt,-1,orig
answer1400.txt,entailment,test
source1401.txt,-1,orig
answer1401.txt,neutral,train
source1402.txt,-1,orig
answer1402.txt,entailment,test
source1403.txt,-1,orig
answer1403.txt,neutral,train
source1404.txt,-1,orig
answer1404.txt,neutral,test
source1405.txt,-1,orig
answer1405.txt,entailment,test
source1406.txt,-1,orig
answer1406.txt,contradiction,test
source1407.txt,-1,orig
answer1407.txt,neutral,test
source1408.txt,-1,orig
answer1408.txt,neutral,test
source1409.txt,-1,orig
answer1409.txt,neutral,train
source1410.txt,-1,orig
answer1410.txt,neutral,test
source1411.txt,-1,orig
answer1411.txt,neutral,train
source1412.txt,-1,orig
answer1412.txt,contradiction,train
source1413.txt,-1,orig
answer1413.txt,entailment,train
source1414.txt,-1,orig
answer1414.txt,contradiction,test
source1415.txt,-1,orig
answer1415.txt,neutral,train
source1416.txt,-1,orig
answer1416.txt,neutral,train
source1417.txt,-1,orig
answer1417.txt,neutral,test
source1418.txt,-1,orig
answer1418.txt,neutral,test
source1419.txt,-1,orig
answer1419.txt,neutral,train
source1420.txt,-1,orig
answer1420.txt,entailment,test
source1421.txt,-1,orig
answer1421.txt,contradiction,test
source1422.txt,-1,orig
answer1422.txt,entailment,test
source1423.txt,-1,orig
answer1423.txt,neutral,test
source1424.txt,-1,orig
answer1424.txt,neutral,train
source1425.txt,-1,orig
answer1425.txt,neutral,train
source1426.txt,-1,orig
answer1426.txt,neutral,test
source1427.txt,-1,orig
answer1427.txt,neutral,train
source1428.txt,-1,orig
answer1428.txt,neutral,test
source1429.txt,-1,orig
answer1429.txt,entailment,train
source1430.txt,-1,orig
answer1430.txt,neutral,test
source1431.txt,-1,orig
answer1431.txt,entailment,test
source1432.txt,-1,orig
answer1432.txt,contradiction,test
source1433.txt,-1,orig
answer1433.txt,neutral,test
source1434.txt,-1,orig
answer1434.txt,neutral,train
source1435.txt,-1,orig
answer1435.txt,neutral,test
source1436.txt,-1,orig
answer1436.txt,neutral,train
source1437.txt,-1,orig
answer1437.txt,neutral,test
source1438.txt,-1,orig
answer1438.txt,entailment,test
source1439.txt,-1,orig
answer1439.txt,neutral,train
source1440.txt,-1,orig
answer1440.txt,entailment,test
source1441.txt,-1,orig
answer1441.txt,neutral,test
source1442.txt,-1,orig
answer1442.txt,neutral,train
source1443.txt,-1,orig
answer1443.txt,neutral,test
source1444.txt,-1,orig
answer1444.txt,neutral,train
source1445.txt,-1,orig
answer1445.txt,neutral,train
source1446.txt,-1,orig
answer1446.txt,neutral,test
source1447.txt,-1,orig
answer1447.txt,entailment,train
source1448.txt,-1,orig
answer1448.txt,contradiction,train
source1449.txt,-1,orig
answer1449.txt,entailment,test
source1450.txt,-1,orig
answer1450.txt,contradiction,train
source1451.txt,-1,orig
answer1451.txt,neutral,train
source1452.txt,-1,orig
answer1452.txt,neutral,test
source1453.txt,-1,orig
answer1453.txt,neutral,test
source1454.txt,-1,orig
answer1454.txt,neutral,train
source1455.txt,-1,orig
answer1455.txt,neutral,train
source1456.txt,-1,orig
answer1456.txt,entailment,test
source1457.txt,-1,orig
answer1457.txt,neutral,train
source1458.txt,-1,orig
answer1458.txt,entailment,test
source1459.txt,-1,orig
answer1459.txt,contradiction,test
source1460.txt,-1,orig
answer1460.txt,neutral,train
source1461.txt,-1,orig
answer1461.txt,contradiction,train
source1462.txt,-1,orig
answer1462.txt,neutral,train
source1463.txt,-1,orig
answer1463.txt,contradiction,train
source1464.txt,-1,orig
answer1464.txt,entailment,train
source1465.txt,-1,orig
answer1465.txt,entailment,train
source1466.txt,-1,orig
answer1466.txt,contradiction,test
source1467.txt,-1,orig
answer1467.txt,neutral,train
source1468.txt,-1,orig
answer1468.txt,contradiction,train
source1469.txt,-1,orig
answer1469.txt,neutral,train
source1470.txt,-1,orig
answer1470.txt,neutral,train
source1471.txt,-1,orig
answer1471.txt,neutral,test
source1472.txt,-1,orig
answer1472.txt,neutral,test
source1473.txt,-1,orig
answer1473.txt,neutral,test
source1474.txt,-1,orig
answer1474.txt,entailment,train
source1475.txt,-1,orig
answer1475.txt,contradiction,train
source1476.txt,-1,orig
answer1476.txt,entailment,train
source1477.txt,-1,orig
answer1477.txt,contradiction,test
source1478.txt,-1,orig
answer1478.txt,entailment,test
source1479.txt,-1,orig
answer1479.txt,contradiction,train
source1480.txt,-1,orig
answer1480.txt,entailment,train
source1481.txt,-1,orig
answer1481.txt,contradiction,test
source1482.txt,-1,orig
answer1482.txt,entailment,train
source1483.txt,-1,orig
answer1483.txt,entailment,test
source1484.txt,-1,orig
answer1484.txt,contradiction,train
source1485.txt,-1,orig
answer1485.txt,entailment,train
source1486.txt,-1,orig
answer1486.txt,neutral,train
source1487.txt,-1,orig
answer1487.txt,neutral,train
source1488.txt,-1,orig
answer1488.txt,neutral,test
source1489.txt,-1,orig
answer1489.txt,neutral,test
source1490.txt,-1,orig
answer1490.txt,neutral,train
source1491.txt,-1,orig
answer1491.txt,neutral,test
source1492.txt,-1,orig
answer1492.txt,entailment,train
source1493.txt,-1,orig
answer1493.txt,neutral,test
source1494.txt,-1,orig
answer1494.txt,entailment,train
source1495.txt,-1,orig
answer1495.txt,contradiction,train
source1496.txt,-1,orig
answer1496.txt,neutral,test
source1497.txt,-1,orig
answer1497.txt,neutral,test
source1498.txt,-1,orig
answer1498.txt,neutral,train
source1499.txt,-1,orig
answer1499.txt,neutral,test
source1500.txt,-1,orig
answer1500.txt,neutral,train
source1501.txt,-1,orig
answer1501.txt,entailment,test
source1502.txt,-1,orig
answer1502.txt,contradiction,train
source1503.txt,-1,orig
answer1503.txt,neutral,test
source1504.txt,-1,orig
answer1504.txt,neutral,train
source1505.txt,-1,orig
answer1505.txt,neutral,train
source1506.txt,-1,orig
answer1506.txt,neutral,train
source1507.txt,-1,orig
answer1507.txt,neutral,test
source1508.txt,-1,orig
answer1508.txt,neutral,train
source1509.txt,-1,orig
answer1509.txt,neutral,test
source1510.txt,-1,orig
answer1510.txt,entailment,test
source1511.txt,-1,orig
answer1511.txt,neutral,test
source1512.txt,-1,orig
answer1512.txt,entailment,train
source1513.txt,-1,orig
answer1513.txt,neutral,test
source1514.txt,-1,orig
answer1514.txt,neutral,train
source1515.txt,-1,orig
answer1515.txt,neutral,train
source1516.txt,-1,orig
answer1516.txt,neutral,train
source1517.txt,-1,orig
answer1517.txt,neutral,test
source1518.txt,-1,orig
answer1518.txt,neutral,train
source1519.txt,-1,orig
answer1519.txt,contradiction,test
source1520.txt,-1,orig
answer1520.txt,neutral,test
source1521.txt,-1,orig
answer1521.txt,contradiction,train
source1522.txt,-1,orig
answer1522.txt,neutral,test
source1523.txt,-1,orig
answer1523.txt,neutral,test
source1524.txt,-1,orig
answer1524.txt,neutral,test
source1525.txt,-1,orig
answer1525.txt,neutral,train
source1526.txt,-1,orig
answer1526.txt,neutral,test
source1527.txt,-1,orig
answer1527.txt,entailment,train
source1528.txt,-1,orig
answer1528.txt,contradiction,test
source1529.txt,-1,orig
answer1529.txt,entailment,train
source1530.txt,-1,orig
answer1530.txt,neutral,train
source1531.txt,-1,orig
answer1531.txt,neutral,train
source1532.txt,-1,orig
answer1532.txt,neutral,train
source1533.txt,-1,orig
answer1533.txt,neutral,train
source1534.txt,-1,orig
answer1534.txt,neutral,test
source1535.txt,-1,orig
answer1535.txt,neutral,test
source1536.txt,-1,orig
answer1536.txt,entailment,test
source1537.txt,-1,orig
answer1537.txt,neutral,train
source1538.txt,-1,orig
answer1538.txt,entailment,train
source1539.txt,-1,orig
answer1539.txt,neutral,train
source1540.txt,-1,orig
answer1540.txt,entailment,test
source1541.txt,-1,orig
answer1541.txt,neutral,test
source1542.txt,-1,orig
answer1542.txt,neutral,test
source1543.txt,-1,orig
answer1543.txt,neutral,train
source1544.txt,-1,orig
answer1544.txt,entailment,test
source1545.txt,-1,orig
answer1545.txt,entailment,train
source1546.txt,-1,orig
answer1546.txt,contradiction,train
source1547.txt,-1,orig
answer1547.txt,neutral,test
source1548.txt,-1,orig
answer1548.txt,entailment,test
source1549.txt,-1,orig
answer1549.txt,entailment,test
source1550.txt,-1,orig
answer1550.txt,neutral,train
source1551.txt,-1,orig
answer1551.txt,neutral,test
source1552.txt,-1,orig
answer1552.txt,neutral,test
source1553.txt,-1,orig
answer1553.txt,neutral,train
source1554.txt,-1,orig
answer1554.txt,neutral,train
source1555.txt,-1,orig
answer1555.txt,neutral,train
source1556.txt,-1,orig
answer1556.txt,neutral,train
source1557.txt,-1,orig
answer1557.txt,neutral,test
source1558.txt,-1,orig
answer1558.txt,entailment,test
source1559.txt,-1,orig
answer1559.txt,contradiction,test
source1560.txt,-1,orig
answer1560.txt,entailment,train
source1561.txt,-1,orig
answer1561.txt,contradiction,test
source1562.txt,-1,orig
answer1562.txt,entailment,train
source1563.txt,-1,orig
answer1563.txt,contradiction,test
source1564.txt,-1,orig
answer1564.txt,entailment,train
source1565.txt,-1,orig
answer1565.txt,contradiction,train
source1566.txt,-1,orig
answer1566.txt,entailment,train
source1567.txt,-1,orig
answer1567.txt,entailment,train
source1568.txt,-1,orig
answer1568.txt,contradiction,train
source1569.txt,-1,orig
answer1569.txt,entailment,test
source1570.txt,-1,orig
answer1570.txt,contradiction,test
source1571.txt,-1,orig
answer1571.txt,neutral,train
source1572.txt,-1,orig
answer1572.txt,neutral,train
source1573.txt,-1,orig
answer1573.txt,entailment,test
source1574.txt,-1,orig
answer1574.txt,neutral,test
source1575.txt,-1,orig
answer1575.txt,neutral,train
source1576.txt,-1,orig
answer1576.txt,entailment,test
source1577.txt,-1,orig
answer1577.txt,neutral,test
source1578.txt,-1,orig
answer1578.txt,entailment,test
source1579.txt,-1,orig
answer1579.txt,contradiction,train
source1580.txt,-1,orig
answer1580.txt,neutral,test
source1581.txt,-1,orig
answer1581.txt,neutral,train
source1582.txt,-1,orig
answer1582.txt,contradiction,test
source1583.txt,-1,orig
answer1583.txt,neutral,test
source1584.txt,-1,orig
answer1584.txt,entailment,train
source1585.txt,-1,orig
answer1585.txt,neutral,test
source1586.txt,-1,orig
answer1586.txt,entailment,train
source1587.txt,-1,orig
answer1587.txt,entailment,train
source1588.txt,-1,orig
answer1588.txt,contradiction,train
source1589.txt,-1,orig
answer1589.txt,neutral,train
source1590.txt,-1,orig
answer1590.txt,entailment,train
source1591.txt,-1,orig
answer1591.txt,contradiction,test
source1592.txt,-1,orig
answer1592.txt,entailment,train
source1593.txt,-1,orig
answer1593.txt,neutral,test
source1594.txt,-1,orig
answer1594.txt,entailment,train
source1595.txt,-1,orig
answer1595.txt,contradiction,train
source1596.txt,-1,orig
answer1596.txt,neutral,test
source1597.txt,-1,orig
answer1597.txt,entailment,test
source1598.txt,-1,orig
answer1598.txt,entailment,train
source1599.txt,-1,orig
answer1599.txt,entailment,test
source1600.txt,-1,orig
answer1600.txt,entailment,test
source1601.txt,-1,orig
answer1601.txt,contradiction,train
source1602.txt,-1,orig
answer1602.txt,neutral,test
source1603.txt,-1,orig
answer1603.txt,entailment,test
source1604.txt,-1,orig
answer1604.txt,neutral,test
source1605.txt,-1,orig
answer1605.txt,neutral,train
source1606.txt,-1,orig
answer1606.txt,neutral,train
source1607.txt,-1,orig
answer1607.txt,entailment,train
source1608.txt,-1,orig
answer1608.txt,neutral,train
source1609.txt,-1,orig
answer1609.txt,neutral,train
source1610.txt,-1,orig
answer1610.txt,entailment,test
source1611.txt,-1,orig
answer1611.txt,contradiction,train
source1612.txt,-1,orig
answer1612.txt,neutral,train
source1613.txt,-1,orig
answer1613.txt,neutral,test
source1614.txt,-1,orig
answer1614.txt,neutral,test
source1615.txt,-1,orig
answer1615.txt,neutral,train
source1616.txt,-1,orig
answer1616.txt,neutral,test
source1617.txt,-1,orig
answer1617.txt,neutral,test
source1618.txt,-1,orig
answer1618.txt,neutral,test
source1619.txt,-1,orig
answer1619.txt,neutral,train
source1620.txt,-1,orig
